feature,mean,scale
Coef_451,-3.5013559322033918e-05,0.0012740251892592203
Coef_452,0.00015710847457627117,0.0011631107858229468
Coef_453,-0.0005664677966101694,0.001617256930044358
Coef_454,0.00038547457627118649,0.0012682433621449868
Coef_455,-0.00016824745762711866,0.0012342453467819349
Coef_456,-0.00099991186440677947,0.0015986574342967031
Coef_457,0.00081312203389830506,0.0013820977075602581
Coef_458,0.00085647457627118645,0.0011587130405629269
Coef_459,0.00045547796610169488,0.0014859453643339966
Coef_460,-0.00047438305084745758,0.0014360663830972017
Coef_461,-0.00026164745762711865,0.0012674586227801039
Coef_462,0.0018905423728813556,0.0016571873959072014
Coef_463,-0.00050070847457627107,0.0013591400258723093
Coef_464,-0.00045632542372881358,0.0011182558131263714
Coef_465,-0.00064569491525423735,0.0015117408245075015
Coef_466,0.00015841694915254235,0.0015167143052600654
Coef_467,0.00099766440677966106,0.0012821610647074596
Coef_468,-0.0001209457627118644,0.0015246294366475465
Coef_469,-0.00051201355932203397,0.0016673815216677902
Coef_470,-5.9162711864406764e-05,0.0014515280600519128
Coef_471,-0.00068608135593220337,0.0016326816809615137
Coef_472,0.001070586440677966,0.0017578860335456304
Coef_473,0.00078084406779661006,0.0013292340968240786
Coef_474,-0.00050814576271186447,0.0017046404091526001
Coef_475,0.001135857627118644,0.0014763014046450952
Coef_476,0.00028228813559322036,0.0013483689689027681
Coef_477,0.00018987796610169493,0.0015691431901548763
Coef_478,-0.0015138237288135595,0.001696912712949357
Coef_479,-0.0016020237288135596,0.0014827167127554749
Coef_480,0.0011550813559322035,0.0015107188748423519
Coef_481,0.00018744745762711864,0.0017346545740599469
Coef_482,6.8352542372881361e-05,0.0016207296822211034
Coef_483,0.00041578983050847461,0.0017785662012137675
Coef_484,-0.00091838983050847452,0.002042803711560261
Coef_485,-0.00056558305084745768,0.0014649304926129781
Coef_486,-0.0011309694915254238,0.0018117312786911522
Coef_487,-0.0005257694915254237,0.001766046251890079
Coef_488,0.0010073966101694916,0.001689947674043625
Coef_489,0.00040608135593220345,0.0018309755629241152
Coef_490,0.00070833898305084741,0.0018827980135072277
Coef_491,0.00051501016949152541,0.0019211273270338545
Coef_492,-0.00025544067796610167,0.0017903781408291552
Coef_493,-1.1132203389830515e-05,0.0019492822180415823
Coef_494,-0.0016611254237288136,0.0018394693692856303
Coef_495,-0.0015587999999999999,0.001766097478162766
Coef_496,0.0018879457627118644,0.0023574657415288236
Coef_497,0.0023983355932203389,0.0022515715278454535
Coef_498,0.00098196610169491521,0.0019452398115077313
Coef_499,0.00080024067796610179,0.0023432718252816643
Coef_500,-0.00059473898305084758,0.0025160506360279384
Coef_501,0.00049244067796610168,0.0020970898647216297
Coef_502,-0.0034777355932203392,0.0030525239211857272
Coef_503,-0.0020698406779661015,0.0029305697366546579
Coef_504,9.9833898305084741e-05,0.0017397899725775561
Coef_505,-0.001316779661016949,0.003167341824433647
Coef_506,0.0014301661016949154,0.0031235991869772283
Coef_507,0.00087995932203389828,0.0016870910794055281
